rep1	rep2
ENSG00000256885	65.8376085227669	66.314680893827
ENSG00000222578	1.77939482493965	2.24795528453651
ENSG00000266192	0	0
ENSG00000200411	0	0
ENSG00000199315	0	0
ENSG00000216073	0	0
ENSG00000223269	0	0
ENSG00000266616	0	0
ENSG00000242165	0	0
ENSG00000265208	0	0
ENSG00000200047	1.77939482493965	0
ENSG00000238388	0	2.24795528453651
ENSG00000263885	0	0
ENSG00000252679	0	0
ENSG00000239154	0	0
ENSG00000212466	0	0
ENSG00000238562	0	0
ENSG00000264200	0	0
ENSG00000252251	1.77939482493965	0
ENSG00000222663	0	0
ENSG00000263371	0	1.12397764226825
ENSG00000252081	0	0
ENSG00000264542	0	0
ENSG00000268467	0	0
ENSG00000268602	0	0
ENSG00000214306	0	0
ENSG00000214305	1.77939482493965	2.24795528453651
ENSG00000200855	0	2.24795528453651
ENSG00000206967	0	2.24795528453651
ENSG00000269042	1.77939482493965	0
ENSG00000221607	0	0
ENSG00000201243	0	0
ENSG00000200613	7.11757929975859	11.2397764226825
ENSG00000264997	0	0
ENSG00000200168	1.77939482493965	2.24795528453651
ENSG00000264032	0	0
ENSG00000253099	0	0
ENSG00000207811	1.77939482493965	0
ENSG00000207562	0	0
ENSG00000223324	0	0
ENSG00000238965	0	0
ENSG00000238444	2.66909223740947	3.37193292680476
ENSG00000215954	0	0
ENSG00000206772	0	0
ENSG00000212397	0	0
ENSG00000238998	0	0
ENSG00000265140	0	0
ENSG00000201687	0	0
ENSG00000221112	0	0
ENSG00000238724	0	0
ENSG00000252870	0	0
ENSG00000239153	0	0
ENSG00000238625	12.4557637745775	15.7356869917556
ENSG00000264344	0.889697412469823	2.24795528453651
ENSG00000200537	0	0
ENSG00000252992	0	0
ENSG00000272075	1.77939482493965	1.12397764226825
ENSG00000263889	0.889697412469823	0
ENSG00000207185	3.55878964987929	2.24795528453651
ENSG00000207462	0	2.24795528453651
ENSG00000201535	0	0
ENSG00000264211	0	0
ENSG00000239726	0	0
ENSG00000222529	0	0
ENSG00000242712	44.4848706234912	31.4713739835111
ENSG00000268192	0.889697412469823	0
ENSG00000222249	0	2.24795528453651
ENSG00000252119	0	0
ENSG00000199217	0	0
ENSG00000269601	0	0
ENSG00000252556	1.77939482493965	0
ENSG00000207971	1.77939482493965	0
ENSG00000198975	0	0
ENSG00000207994	0	0
ENSG00000252776	0	0
ENSG00000253035	0.889697412469823	1.12397764226825
ENSG00000223265	0	0
ENSG00000239079	0	0
ENSG00000199709	0	0
ENSG00000200879	767.808866961458	533.889380077421
ENSG00000207118	0	0
ENSG00000202252	0	0
ENSG00000200496	0	0
ENSG00000265357	0	0
ENSG00000266814	0	0
ENSG00000200197	0	0
ENSG00000200278	0	0
ENSG00000215942	0	0
ENSG00000222844	0	2.24795528453651
ENSG00000222297	0	0
ENSG00000252255	0	0
ENSG00000222067	5.33818447481894	12.3637540649508
ENSG00000240098	0	2.24795528453651
ENSG00000238855	0	0
ENSG00000266215	0	0
ENSG00000222774	0	0
ENSG00000223315	0	0
ENSG00000212597	0	0
ENSG00000206847	0	0
ENSG00000199260	0	0
ENSG00000267981	3.55878964987929	3.37193292680476
ENSG00000215565	1.77939482493965	2.24795528453651
ENSG00000272412	1.77939482493965	1.12397764226825
ENSG00000242673	0	0
ENSG00000221516	0	0
ENSG00000252351	0	0
ENSG00000252703	0	0
ENSG00000238693	0	0
ENSG00000238504	0	0
ENSG00000264674	0	0
ENSG00000268936	0	0
ENSG00000238823	0	0
ENSG00000268640	0	0
ENSG00000206114	2.66909223740947	0
ENSG00000238370	0	0
ENSG00000221439	0.889697412469823	1.12397764226825
ENSG00000265997	0	1.12397764226825
ENSG00000266043	0	0
ENSG00000206044	0	0
ENSG00000222493	24.0218301366852	31.4713739835111
ENSG00000238689	0	0
ENSG00000252996	3.55878964987929	0
ENSG00000196138	1.77939482493965	2.24795528453651
ENSG00000222338	0	0
ENSG00000240533	0	0
ENSG00000202318	0	0
ENSG00000265388	0	0
ENSG00000251898	129.895822220594	176.464489836116
ENSG00000252186	4.44848706234912	0
ENSG00000244532	0	2.24795528453651
ENSG00000238923	0	0
ENSG00000207713	0	1.12397764226825
ENSG00000207708	0	0
ENSG00000238795	8.00727671222841	2.24795528453651
ENSG00000200345	1.77939482493965	0
ENSG00000201549	0	0
ENSG00000199912	4.44848706234912	1.12397764226825
ENSG00000222978	0	0
ENSG00000201663	0	0
ENSG00000206636	1.77939482493965	0
ENSG00000266026	0	0
ENSG00000221307	0	0
ENSG00000221104	0	2.24795528453651
ENSG00000266218	0	0
ENSG00000201780	0	0
ENSG00000238943	0	0
ENSG00000252727	0	0
ENSG00000211542	0	0
ENSG00000238831	0	0
ENSG00000212440	3.55878964987929	3.37193292680476
ENSG00000212432	4.44848706234912	12.3637540649508
ENSG00000266633	0	0
ENSG00000212345	0	0
ENSG00000223042	0	0
ENSG00000268301	0.889697412469823	0
ENSG00000253095	0	0
ENSG00000256629	1.77939482493965	0
ENSG00000221128	0	0
ENSG00000251747	0	0
ENSG00000199551	0	0
ENSG00000207010	0	0
ENSG00000207983	0	0
ENSG00000221611	1.77939482493965	0
ENSG00000201476	0	0
ENSG00000201909	0	0
ENSG00000252445	0	0
ENSG00000200475	0	0
ENSG00000266749	0	1.12397764226825
ENSG00000251908	0	0
ENSG00000265119	0.889697412469823	1.12397764226825
ENSG00000200830	0	0
ENSG00000200105	0	0
ENSG00000215923	0	0
ENSG00000212358	0	0
ENSG00000206662	0	0
ENSG00000240993	0	0
ENSG00000243854	16.9042508369266	6.74386585360953
ENSG00000200247	0	2.24795528453651
ENSG00000200885	0	0
ENSG00000221679	0	2.24795528453651
ENSG00000212172	0	0
ENSG00000216192	0	3.37193292680476
ENSG00000240481	0	0
ENSG00000268865	0	0
ENSG00000268076	0	2.24795528453651
ENSG00000201439	0	0
ENSG00000222950	0	0
ENSG00000212549	0	0
ENSG00000265012	0	4.49591056907302
ENSG00000252585	0	0
ENSG00000201612	0	0
ENSG00000252237	0	0
ENSG00000202187	2.66909223740947	0
ENSG00000222481	0	0
ENSG00000253052	0	0
ENSG00000251781	1.77939482493965	0
ENSG00000212533	8.00727671222841	6.74386585360953
ENSG00000238661	0	0
ENSG00000207477	0	0
ENSG00000200388	0	0
ENSG00000239033	1.77939482493965	3.37193292680476
ENSG00000201228	1.77939482493965	0
ENSG00000252390	0	0
ENSG00000266482	0	0
ENSG00000252421	0	0
ENSG00000252204	0	0
ENSG00000252584	0	0
ENSG00000207176	0	0
ENSG00000253063	0	0
ENSG00000201563	3.55878964987929	6.74386585360953
ENSG00000238911	0	0
ENSG00000251863	0	0
ENSG00000265029	0	0
ENSG00000212475	0	0
ENSG00000207026	0	0
ENSG00000201624	0	0
ENSG00000264446	0	0
ENSG00000272435	0.889697412469823	0
ENSG00000257794	0	1.12397764226825
ENSG00000257899	0	0
ENSG00000257933	0	0
ENSG00000199843	2.66909223740947	0
ENSG00000201708	0	0
ENSG00000253016	0	0
ENSG00000266333	0	0
ENSG00000256878	0	0
ENSG00000252801	0	0
ENSG00000252974	0	0
ENSG00000223082	1.77939482493965	0
ENSG00000199571	0	0
ENSG00000207492	0	0
ENSG00000252364	0	0
ENSG00000222884	0	0
ENSG00000269367	0	0
ENSG00000241710	0	1.12397764226825
ENSG00000252917	3.55878964987929	1.12397764226825
ENSG00000199886	0	0
ENSG00000207142	42.7054757985515	68.5626361783635
ENSG00000215993	0	0
ENSG00000201788	0	0
ENSG00000199556	0	0
ENSG00000239178	0	0
ENSG00000265093	1.77939482493965	0
ENSG00000263838	0	0
ENSG00000199566	0	0
ENSG00000264906	0	0
ENSG00000222635	3.55878964987929	0
ENSG00000269282	0	0
ENSG00000221491	1660.17537166869	1394.8562540549
ENSG00000206612	415.488691623407	579.97246341042
ENSG00000207313	49.8230550983101	15.7356869917556
ENSG00000264201	0	0
ENSG00000207467	0	0
ENSG00000199394	0	0
ENSG00000201678	18.6836456618663	23.6035304876334
ENSG00000238395	0	0
ENSG00000200303	0	0
ENSG00000200309	0	0
ENSG00000199237	0	1.12397764226825
ENSG00000221604	0	0
ENSG00000212496	0	0
ENSG00000203433	0	0
ENSG00000203432	0	2.24795528453651
ENSG00000203431	0	3.37193292680476
ENSG00000203430	0	0
ENSG00000269529	0	2.24795528453651
ENSG00000203428	0	0
ENSG00000203427	0	2.24795528453651
ENSG00000203426	0	0
ENSG00000196082	0.889697412469823	0
ENSG00000203425	0	0
ENSG00000203424	0	2.24795528453651
ENSG00000203423	0	0
ENSG00000203422	0	0
ENSG00000203421	0	0
ENSG00000207136	0	0
ENSG00000200183	1.77939482493965	2.24795528453651
ENSG00000200428	1.77939482493965	2.24795528453651
ENSG00000243075	0.889697412469823	0
ENSG00000199740	0	0
ENSG00000272028	1.77939482493965	0
ENSG00000199903	0	0
ENSG00000200953	1.77939482493965	0
ENSG00000199824	1.77939482493965	1.12397764226825
ENSG00000269339	0	0
ENSG00000260415	0	0
ENSG00000206992	0	0
ENSG00000265009	0	0
ENSG00000265804	0	0
ENSG00000267873	0	0
ENSG00000268716	0	0
ENSG00000265039	0	0
ENSG00000225410	0	0
ENSG00000238669	0	0
ENSG00000223213	0	0
ENSG00000253053	0	0
ENSG00000207924	0	1.12397764226825
ENSG00000207571	1.77939482493965	0
ENSG00000202146	0	0
ENSG00000241785	1.77939482493965	0
ENSG00000207381	0	0
ENSG00000199122	2.66909223740947	3.37193292680476
ENSG00000264028	0	2.24795528453651
ENSG00000266016	0	0
ENSG00000207339	0	0
ENSG00000255990	0	0
ENSG00000266023	0	0
ENSG00000252206	0	2.24795528453651
ENSG00000201579	0	0
ENSG00000207031	45.374568035961	52.826949186608
ENSG00000241217	11.5660663621077	4.49591056907302
ENSG00000212383	0	0
ENSG00000268162	0	0
ENSG00000263832	0	0
ENSG00000221365	0	0
ENSG00000202067	0	2.24795528453651
ENSG00000201198	3.55878964987929	0
ENSG00000268367	1.77939482493965	0
ENSG00000252865	1.77939482493965	4.49591056907302
ENSG00000264046	4.44848706234912	7.86784349587778
ENSG00000208028	2.66909223740947	5.61988821134127
ENSG00000238436	0	0
ENSG00000266465	0	0
ENSG00000206749	0	0
ENSG00000207789	1.77939482493965	1.12397764226825
ENSG00000222210	0	0
ENSG00000212599	0	0
ENSG00000251931	0	0
ENSG00000266724	0	0
ENSG00000265430	0	0
ENSG00000202471	0	0
ENSG00000264437	0	0
ENSG00000252607	0	0
ENSG00000251822	0	0
ENSG00000252883	0	0
ENSG00000200814	3.55878964987929	0
ENSG00000202034	0	0
ENSG00000199179	16.0145534244568	8.99182113814604
ENSG00000238475	1.77939482493965	0
ENSG00000200296	0.889697412469823	0
ENSG00000252660	0	1.12397764226825
ENSG00000265796	0	0
ENSG00000212298	0	0
ENSG00000251788	0	0
ENSG00000238440	0	0
ENSG00000223294	0	0
ENSG00000207546	0	1.12397764226825
ENSG00000268028	0	0
ENSG00000238592	0	0
ENSG00000221564	0	0
ENSG00000207099	0	0
ENSG00000211577	0	0
ENSG00000267942	1.77939482493965	4.49591056907302
ENSG00000251857	0	0
ENSG00000266539	0.889697412469823	0
ENSG00000222744	0	0
ENSG00000238528	0	0
ENSG00000206650	1.77939482493965	1.12397764226825
ENSG00000252770	0	0
ENSG00000263910	0	0
ENSG00000252547	0	0
ENSG00000266185	0	1.12397764226825
ENSG00000264405	0	0
ENSG00000222405	0	0
ENSG00000207387	0	0
ENSG00000212461	3.55878964987929	2.24795528453651
ENSG00000216084	0	0
ENSG00000252415	0	0
ENSG00000201809	0	0
ENSG00000272231	0	0
ENSG00000264155	0	0
ENSG00000251893	0	0
ENSG00000264062	0	0
ENSG00000243420	0	0
ENSG00000252858	0	0
ENSG00000223273	0	0
ENSG00000238769	0	0
ENSG00000268519	0	0
ENSG00000238890	0	0
ENSG00000221788	1.77939482493965	0
ENSG00000266390	0	0
ENSG00000263757	0	0
ENSG00000243714	0	0
ENSG00000269531	3.55878964987929	0
ENSG00000201942	0	0
ENSG00000238842	0	0
ENSG00000222880	1.77939482493965	0
ENSG00000207763	0	0
ENSG00000208022	0	0
ENSG00000265227	0	0
ENSG00000221260	0	0
ENSG00000221121	0	0
ENSG00000252220	0	0
ENSG00000221148	0	0
ENSG00000263449	0	0
ENSG00000264077	0	0
ENSG00000252747	0	0
ENSG00000199245	0	0
ENSG00000252850	0	0
ENSG00000238302	0	0
ENSG00000266347	2.66909223740947	0
ENSG00000252207	0	0
ENSG00000252823	0	0
ENSG00000199895	0	2.24795528453651
ENSG00000238865	0	0
ENSG00000202534	0	0
ENSG00000207365	0	0
ENSG00000221617	0	0
ENSG00000238361	0	0
ENSG00000201502	0	0
ENSG00000239073	0	0
ENSG00000200011	0	0
ENSG00000243015	0	0
ENSG00000264978	0	0
ENSG00000223126	0	0
ENSG00000244391	0	0
ENSG00000244091	0	0
ENSG00000266099	0	0
ENSG00000208038	0	0
ENSG00000202470	0	0
ENSG00000212535	0	0
ENSG00000199172	14.2351585995172	10.1157987804143
ENSG00000265917	8.89697412469823	7.86784349587778
ENSG00000222544	0	0
ENSG00000212448	0	0
ENSG00000199506	0	0
ENSG00000266889	0.889697412469823	0
ENSG00000201435	0	2.24795528453651
ENSG00000252827	0	0
ENSG00000263364	0	0
ENSG00000202368	0	0
ENSG00000221479	0.889697412469823	1.12397764226825
ENSG00000251844	0	0
ENSG00000207586	0	0
ENSG00000206899	12.4557637745775	13.4877317072191
ENSG00000265861	0	0
ENSG00000263890	0	0
ENSG00000201296	0	0
ENSG00000264461	1.77939482493965	1.12397764226825
ENSG00000212443	71.1757929975859	19.1076199185603
ENSG00000221625	0	0
ENSG00000202324	0	0
ENSG00000221770	0	0
ENSG00000266610	0	0
ENSG00000206790	3.55878964987929	0
ENSG00000238748	0	0
ENSG00000239036	0	0
ENSG00000207414	0	0
ENSG00000238800	1.77939482493965	0
ENSG00000222890	0	0
ENSG00000206929	0	0
ENSG00000202249	0	0
ENSG00000252366	0	0
ENSG00000199933	0.889697412469823	0
ENSG00000222255	0	2.24795528453651
ENSG00000201168	0	0
ENSG00000238940	0	0
ENSG00000222932	0	0
ENSG00000223046	1.77939482493965	0
ENSG00000252863	0	0
ENSG00000264554	0	0
ENSG00000221807	0	0
ENSG00000239164	0	0
ENSG00000238909	0	0
ENSG00000212594	0	0
ENSG00000238914	0	0
ENSG00000215976	0	0
ENSG00000199415	22.2424353117456	25.8514857721699
ENSG00000264295	0	0
ENSG00000222579	0	0
ENSG00000265054	0	0
ENSG00000264749	0	0
ENSG00000238609	0	0
ENSG00000200897	0	0
ENSG00000222302	0	0
ENSG00000222160	0	0
ENSG00000263632	0	0
ENSG00000238457	1.77939482493965	0
ENSG00000200060	0	0
ENSG00000264043	0	0
ENSG00000207622	0	0
ENSG00000201324	0	0
ENSG00000238424	0	0
ENSG00000212138	0	0
ENSG00000200274	0	0
ENSG00000200794	0	3.37193292680476
ENSG00000263510	0	0
ENSG00000241413	0	2.24795528453651
ENSG00000264626	0.889697412469823	0
ENSG00000202335	0	0
ENSG00000263537	0.889697412469823	0
ENSG00000221246	0	0
ENSG00000221259	0.889697412469823	0
ENSG00000221386	0	0
ENSG00000253080	0	1.12397764226825
ENSG00000266269	0	0
ENSG00000272215	0	0
ENSG00000248594	0	0
ENSG00000266370	4.44848706234912	1.12397764226825
ENSG00000200688	0.889697412469823	2.24795528453651
ENSG00000200135	0	1.12397764226825
ENSG00000201428	112.991571383668	160.72880284436
ENSG00000221560	0	0
ENSG00000199899	0.889697412469823	2.24795528453651
ENSG00000233796	0	0
ENSG00000201208	8.00727671222841	2.24795528453651
ENSG00000238487	0	0
ENSG00000222982	0	0
ENSG00000265632	0	0
ENSG00000199220	0	0
ENSG00000252459	0	0
ENSG00000240205	0	0
ENSG00000200112	0	0
ENSG00000200665	0	0
ENSG00000207967	0	0
ENSG00000263768	0	0
ENSG00000264037	0	0
ENSG00000201382	1.77939482493965	0
ENSG00000221280	0	0
ENSG00000199809	0	0
ENSG00000201042	0	0
ENSG00000244112	0	0
ENSG00000222647	0	0
ENSG00000252886	0	0
ENSG00000272464	0	0
ENSG00000266704	1.77939482493965	0
ENSG00000263913	0	0
ENSG00000202538	30582.4588562377	41600.6604956326
ENSG00000200795	55007.3219207718	71112.9414486702
ENSG00000252659	0	0
ENSG00000222601	0.889697412469823	0
ENSG00000271769	0	0
ENSG00000201945	0	0
ENSG00000252393	3.55878964987929	2.24795528453651
ENSG00000239082	0.889697412469823	0
ENSG00000252192	8.89697412469823	0
ENSG00000206914	0.889697412469823	1.12397764226825
ENSG00000265526	0	0
ENSG00000265603	1.77939482493965	2.24795528453651
ENSG00000199845	0	0
ENSG00000207189	1.77939482493965	0
ENSG00000266655	0.889697412469823	0
ENSG00000206897	18.6836456618663	29.2234186989746
ENSG00000270005	0	0
ENSG00000252008	1.77939482493965	0
ENSG00000265345	0	0
ENSG00000239776	26127.7439120013	25830.1301969668
ENSG00000253089	0	0
ENSG00000199584	0	0
ENSG00000265061	0	0
ENSG00000265635	0	0
ENSG00000238895	0	0
ENSG00000221749	1.77939482493965	2.24795528453651
ENSG00000264690	0	0
ENSG00000238822	0	0
ENSG00000222438	0	0
ENSG00000206850	0	0
ENSG00000268091	0	0
ENSG00000267819	0	0
ENSG00000212251	0	0
ENSG00000212154	0	0
ENSG00000200516	0	0
ENSG00000200483	0	0
ENSG00000271905	3.55878964987929	0
ENSG00000208892	414.598994210938	395.640130078426
ENSG00000269676	0	0
ENSG00000201469	0	0
ENSG00000252079	0	0
ENSG00000252269	0	0
ENSG00000200066	0	0
ENSG00000239190	0	0
ENSG00000238443	0	0
ENSG00000236169	0	0
ENSG00000227332	1.77939482493965	0
ENSG00000223024	0	0
ENSG00000206787	0	0
ENSG00000252287	0	0
ENSG00000252675	0	0
ENSG00000257110	0	0
ENSG00000269591	0	4.49591056907302
ENSG00000265624	0	2.24795528453651
ENSG00000238665	0	0
ENSG00000266230	0	1.12397764226825
ENSG00000263978	0	0
ENSG00000222726	4.44848706234912	7.86784349587778
ENSG00000265710	15.124856011987	20.2315975608286
ENSG00000203614	0	0
ENSG00000238893	0	0
ENSG00000251902	0	0
ENSG00000201821	0	0
ENSG00000252128	1.77939482493965	1.12397764226825
ENSG00000263607	4.44848706234912	2.24795528453651
ENSG00000222747	0	0
ENSG00000238878	0	0
ENSG00000207518	0	0
ENSG00000244197	0	0
ENSG00000253094	0	0
ENSG00000240341	0.889697412469823	1.12397764226825
ENSG00000223116	0	0
ENSG00000207157	0	0
ENSG00000252952	0	0
ENSG00000268735	0	0
ENSG00000252695	0.889697412469823	2.24795528453651
ENSG00000205850	0	0
ENSG00000266216	0	0
ENSG00000211508	0	0
ENSG00000207474	0	0
ENSG00000256305	0	0
ENSG00000221324	0	0
ENSG00000265546	0	0
ENSG00000199767	0	0
ENSG00000215549	0	0
ENSG00000268344	0	1.12397764226825
ENSG00000242381	0	0
ENSG00000223158	0	0
ENSG00000207500	0	0
ENSG00000207051	0	0
ENSG00000221756	0	0
ENSG00000252247	0	0
ENSG00000201242	0	0
ENSG00000203602	7.11757929975859	7.86784349587778
ENSG00000252499	0	0
ENSG00000207330	0	0
ENSG00000242360	0	0
ENSG00000200840	0.889697412469823	0
ENSG00000202237	0	0
ENSG00000221670	0.889697412469823	0
ENSG00000266816	0	0
ENSG00000252928	0	0
ENSG00000212293	0	0
ENSG00000207325	0	0
ENSG00000221677	0	0
ENSG00000264288	0	0
ENSG00000252397	0	1.12397764226825
ENSG00000263663	0	2.24795528453651
ENSG00000199196	0	0
ENSG00000221519	0	0
ENSG00000207203	0	0
ENSG00000266047	0	0
ENSG00000222602	0	0
ENSG00000221100	0	2.24795528453651
ENSG00000202395	0.889697412469823	0
ENSG00000199276	0	2.24795528453651
ENSG00000252795	0	0
ENSG00000212049	0	0
ENSG00000238408	0	0
ENSG00000216014	0	0
ENSG00000264171	0	0
ENSG00000200526	0	0
ENSG00000212553	0	0
ENSG00000207458	0	0
ENSG00000252812	0	0
ENSG00000269120	0	0
ENSG00000211491	1.77939482493965	0
ENSG00000207652	104.984294671439	114.645719511362
ENSG00000264226	0	0
ENSG00000244264	0	0
ENSG00000238651	0	0
ENSG00000223280	0	0
ENSG00000263907	0	0
ENSG00000263928	0	0
ENSG00000264042	0	0
ENSG00000241406	0	0
ENSG00000206962	0	0
ENSG00000265679	0	0
ENSG00000238932	0	0
ENSG00000265802	1.77939482493965	3.37193292680476
ENSG00000223341	0.889697412469823	0
ENSG00000271818	1.77939482493965	2.24795528453651
ENSG00000252055	0	1.12397764226825
ENSG00000221163	0	0
ENSG00000253051	0	0
ENSG00000200709	0	0
ENSG00000240767	0	0
ENSG00000238483	0	0
ENSG00000252854	0	0
ENSG00000223336	1339.88430317955	1023.94363210638
ENSG00000252385	0	0
ENSG00000244521	0	0
ENSG00000222391	0	0
ENSG00000265585	0	0
ENSG00000201662	0	0
ENSG00000199788	0	1.12397764226825
ENSG00000215462	0	0
ENSG00000203547	0	0
ENSG00000222148	0	0
ENSG00000200064	0	0
ENSG00000264526	0	0
ENSG00000264864	2.66909223740947	0
ENSG00000208006	0.889697412469823	0
ENSG00000221198	0	0
ENSG00000200711	0	0
ENSG00000222920	53.3818447481894	44.9591056907302
ENSG00000266072	0	0
ENSG00000243900	0	0
ENSG00000266611	0	0
ENSG00000252141	0	0
ENSG00000206920	0	0
ENSG00000242893	0	3.37193292680476
ENSG00000199605	0	0
ENSG00000211579	0	0
ENSG00000241613	0	0
ENSG00000220990	0	0
ENSG00000266699	0	0
ENSG00000264387	0	2.24795528453651
ENSG00000238455	0	0
ENSG00000201665	0	0
ENSG00000202422	0	0
ENSG00000222733	0	0
ENSG00000239003	0	2.24795528453651
ENSG00000265745	0	0
ENSG00000202151	0	0
ENSG00000212054	0	0
ENSG00000223076	0	0
ENSG00000206854	0	0
ENSG00000253018	0.889697412469823	0
ENSG00000266663	0	0
ENSG00000212007	0	0
ENSG00000202478	0	0
ENSG00000221685	0	0
ENSG00000263581	0	0
ENSG00000263561	0	0
ENSG00000238500	0	0
ENSG00000243671	0	0
ENSG00000207495	0	0
ENSG00000202433	0	0
ENSG00000200037	0	0
ENSG00000212377	0	0
ENSG00000251715	0	0
ENSG00000199282	0	0
ENSG00000206922	0	0
ENSG00000220981	0	0
ENSG00000199381	0	0
ENSG00000200267	0	0
ENSG00000265959	0	0
ENSG00000201253	0	1.12397764226825
ENSG00000206697	0	0
ENSG00000206617	0	0
ENSG00000206812	0	0
ENSG00000266534	0	0
ENSG00000243274	0	0
ENSG00000264908	0	0
ENSG00000206800	0	0
ENSG00000266325	0	0
ENSG00000243035	0	0
ENSG00000200686	0	0
ENSG00000263868	0	0
ENSG00000252496	0	0
ENSG00000202398	0	0
ENSG00000238980	0	2.24795528453651
ENSG00000222486	0	0
ENSG00000222791	0	0
ENSG00000207012	0	0
ENSG00000266052	0	0
ENSG00000223059	0	0
ENSG00000200733	0	0
ENSG00000252696	0	0
ENSG00000207858	0	0
ENSG00000251753	0	0
ENSG00000252508	0	0
ENSG00000263741	0	0
ENSG00000252365	0	0
ENSG00000212559	0	0
ENSG00000212057	0	0
ENSG00000222129	0	0
ENSG00000242037	3.55878964987929	3.37193292680476
ENSG00000252335	0	0
ENSG00000238463	0	0
ENSG00000223298	0	4.49591056907302
ENSG00000200211	0	0
ENSG00000251901	0	0
ENSG00000242614	0	1.12397764226825
ENSG00000222472	0	0
ENSG00000252154	0	0
ENSG00000238522	0	0
ENSG00000202290	0	0
ENSG00000238407	0	0
ENSG00000222969	0	0
ENSG00000263399	0	1.12397764226825
ENSG00000243366	0	0
ENSG00000207298	0	0
ENSG00000201793	49.8230550983101	42.7111504061937
ENSG00000207719	1.77939482493965	0
ENSG00000266207	0	0
ENSG00000212197	0	0
ENSG00000263615	0	0
ENSG00000201245	0	0
ENSG00000238305	0	0
ENSG00000201155	0	0
ENSG00000265164	0	0
ENSG00000201690	0	0
ENSG00000264482	0	0
ENSG00000238869	0	0
ENSG00000222301	1.77939482493965	2.24795528453651
ENSG00000252550	0	0
ENSG00000222643	0	0
ENSG00000222682	0	4.49591056907302
ENSG00000196777	0	0
ENSG00000239050	0	0
ENSG00000221316	0	0
ENSG00000201847	0	0
ENSG00000221650	0	0
ENSG00000221473	0	0
ENSG00000223177	0	0
ENSG00000255813	0	0
ENSG00000201161	0	0
ENSG00000265885	0	0
ENSG00000238629	0	0
ENSG00000255831	0	0
ENSG00000264989	0	0
ENSG00000200072	0	0
ENSG00000264726	0	0
ENSG00000234603	0	0
ENSG00000268130	0.889697412469823	0
ENSG00000202347	0	6.74386585360953
ENSG00000227208	0	0
ENSG00000264539	0	2.24795528453651
ENSG00000265450	1.77939482493965	0
ENSG00000206906	0	0
ENSG00000238442	0	0
ENSG00000212612	0	0
ENSG00000228294	0	0
ENSG00000258198	0	0
ENSG00000215394	0	0
ENSG00000257868	0	0
ENSG00000212516	0	0
ENSG00000238492	0	0
ENSG00000265199	0	0
ENSG00000252999	0	0
ENSG00000251885	0	0
ENSG00000266336	0	0
ENSG00000222489	2884.39901122717	2741.38146949227
ENSG00000238344	41.8157783860817	48.331038617535
ENSG00000200225	0.889697412469823	1.12397764226825
ENSG00000199461	10.6763689496379	35.9672845525842
ENSG00000243817	0	0
ENSG00000200102	0	0
ENSG00000199436	53.3818447481894	43.8351280484619
ENSG00000200785	440.400219172563	399.01206300523
ENSG00000263621	16.9042508369266	5.61988821134127
ENSG00000222776	0	0
ENSG00000238634	0	0
ENSG00000211874	0	0
ENSG00000212302	1.77939482493965	2.24795528453651
ENSG00000215306	5.33818447481894	0
ENSG00000212335	0	2.24795528453651
ENSG00000199716	0	2.24795528453651
ENSG00000252114	0	0
ENSG00000207765	0	0
ENSG00000202229	3.55878964987929	0
ENSG00000252347	0	0
ENSG00000268702	0	0
ENSG00000199157	0	0
ENSG00000215991	0	0
ENSG00000222931	0	0
ENSG00000197775	0	0
ENSG00000199804	0	3.37193292680476
ENSG00000207141	0	0
ENSG00000212270	0	0
ENSG00000212037	0	0
ENSG00000265165	0	0
ENSG00000222899	0	0
ENSG00000264657	0	0
ENSG00000223164	0	0
ENSG00000207164	0	0
ENSG00000252065	0	0
ENSG00000212518	0	0
ENSG00000264797	0	0
ENSG00000252686	0	0
ENSG00000207952	0	0
ENSG00000207440	0	0
ENSG00000202402	0	0
ENSG00000199291	4.44848706234912	4.49591056907302
ENSG00000263784	0	0
ENSG00000223087	0	0
ENSG00000207412	0	0
ENSG00000201654	5.33818447481894	11.2397764226825
ENSG00000202337	121.888545508366	88.7942337391921
ENSG00000265770	0	0
ENSG00000265244	0	0
ENSG00000206596	8.89697412469823	6.74386585360953
ENSG00000206588	0	4.49591056907302
ENSG00000253003	0	0
ENSG00000263691	0	0
ENSG00000251726	0	0
ENSG00000199980	0	0
ENSG00000265530	0	0
ENSG00000253059	0	2.24795528453651
ENSG00000238718	0	0
ENSG00000266264	0	0
ENSG00000212071	0	0
ENSG00000252312	0	0
ENSG00000238540	0	0
ENSG00000201395	0	0
ENSG00000266327	0	0
ENSG00000252746	0	0
ENSG00000207046	0	0
ENSG00000200385	0	0
ENSG00000201431	0	0
ENSG00000264234	0	0
ENSG00000199285	2.66909223740947	2.24795528453651
ENSG00000221645	0	0
ENSG00000221695	0.889697412469823	0
ENSG00000251858	0	2.24795528453651
ENSG00000266500	0	0
ENSG00000222084	0	0
ENSG00000238501	0	0
ENSG00000212615	3.55878964987929	0
ENSG00000239043	21.3527378992758	47.2070609752667
ENSG00000199739	0	0
ENSG00000264420	0	0
ENSG00000272781	0	0
ENSG00000251735	0	0
ENSG00000263945	0	0
ENSG00000207366	0	0
ENSG00000251731	0	0
ENSG00000251824	0	0
ENSG00000252424	0	0
ENSG00000252919	0	0
ENSG00000221114	0	2.24795528453651
